id,prompt,intents,timestamp,confidence_avg,validated,feedback_notes
intent_20260106_171450_837255,What category does this crash belong to?,['incident_classification'],2026-01-06T17:14:50.837255,0.6017831010477883,True,User confirmed predictions as correct
intent_20260106_171317_492625,Which road in PIE Changi has the max number of traffic incidents?,"['incident_detection', 'spatio_temporal']",2026-01-06T17:13:17.492625,0.6568169849259513,True,User corrected intents
intent_20260106_171113_700850,Which road has most traffic violations today?,['meta_attributes'],2026-01-06T17:11:13.700850,0.6618130845682961,True,User confirmed predictions as correct
intent_20260106_170719_153444,create pie chart of the accident types which happened over the last month.,"['report_generation', 'visualization', 'incident_detection', 'incident_classification']",2026-01-06T17:07:19.153444,0.5528168699571064,True,User corrected intents
intent_20260106_170011_341707,Compare this month's accidents to last month.,"['report_generation', 'incident_detection', 'spatio_temporal', 'incident_classification']",2026-01-06T17:00:11.341707,0.6110867134162358,True,User corrected intents
intent_20260106_165447_392753,Compare this month's accidents to last month.,"['report_generation', 'spatio_temporal', 'meta_attributes']",2026-01-06T16:54:47.392753,0.6073938395295825,True,User corrected intents
intent_20260106_165205_853132,Create a heatmap of accident hotspots for the past year.,"['report_generation', 'visualization', 'spatio_temporal', 'incident_detection', 'incident_classification']",2026-01-06T16:52:05.853132,0.5933257852281842,True,User corrected intents
intent_20260106_164144_454497,Generate a PDF report of weekly incidents with charts,"['report_generation', 'visualization', 'incident_detection']",2026-01-06T16:41:44.454497,0.5075665286609105,True,User corrected intents
intent_20260106_163943_597692,Compare severity distribution between highways and local roads.,"['incident_classification', 'incident_detection', 'visualization', 'meta_attributes', 'spatio_temporal']",2026-01-06T16:39:43.597692,0.6363913757460458,True,User corrected intents
intent_20260106_162311_593243,what is the current traffic situation near Changi airport ?,"['traffic_impact', 'meta_attributes', 'spatio_temporal', 'causal_analysis']",2026-01-06T16:23:11.593243,0.6421694521393094,True,User confirmed predictions as correct
intent_20260106_162127_638610,Compare severity distribution between highways and local roads,"['incident_classification', 'incident_detection', 'meta_attributes', 'visualization', 'spatio_temporal']",2026-01-06T16:21:27.638610,0.6329598597117833,True,User corrected intents
intent_20260106_162102_696216, create a PDF report of weekly incidents with the charts.,"['report_generation', 'visualization', 'incident_detection']",2026-01-06T16:21:02.696216,0.46910675508635385,True,User corrected intents
intent_20260106_162036_869648,create a PDF report of weekly incidents with the charts.,[],2026-01-06T16:20:36.869648,0.46910675508635385,True,User confirmed predictions as correct
intent_20260106_161758_407349,which roads have more frequent accidents and forecast the next quarter ? ,"['incident_detection', 'causal_analysis', 'traffic_forecasting', 'spatio_temporal']",2026-01-06T16:17:58.407349,0.7109994377408709,True,User corrected intents
intent_20260106_161611_567788,create a heatmap of accident hotspots for the past year.,"['visualization', 'spatio_temporal', 'incident_detection']",2026-01-06T16:16:11.567788,0.5883219582693917,True,User corrected intents
intent_20260106_161308_413563,Count the number of accidents on all the expressways over the last one month.,"['report_generation', 'incident_detection', 'meta_attributes']",2026-01-06T16:13:08.413563,0.6778602770396641,True,User corrected intents
intent_20260106_161053_277874,classify the type of accident at junction 8.,['incident_classification'],2026-01-06T16:10:53.277874,0.6574998327663967,True,User corrected intents
intent_20260106_160931_471569,show the severity of the incidents reported today on AYE graphically.,"['visualization', 'incident_detection', 'incident_classification', 'report_generation', 'spatio_temporal']",2026-01-06T16:09:31.471569,0.6964153136525836,True,User confirmed predictions as correct
intent_20260106_160712_570741,create a pie chart on the results of the incident classification task.,['visualization'],2026-01-06T16:07:12.570741,0.4164632686546871,True,User confirmed predictions as correct
intent_20260106_160549_535031,How long was the traffic blocked after the accident.,['causal_analysis'],2026-01-06T16:05:49.535031,0.643422788807324,True,User confirmed predictions as correct
intent_20260106_160448_491507,plot graph of the daily accidents this week.,"['visualization', 'incident_detection']",2026-01-06T16:04:48.491507,0.5557533396141869,True,User corrected intents
intent_20260106_160026_983003,Generate a weekly accident report.,"['report_generation', 'incident_detection']",2026-01-06T16:00:26.983003,0.6615631324904305,True,User confirmed predictions as correct
intent_20260106_155514_441485,Forecast accident rates for the holiday season,"['traffic_forecasting', 'spatio_temporal']",2026-01-06T15:55:14.441485,0.6287320291294771,True,User corrected intents
intent_20260106_155338_427174,Explain the increase in traffic incidents last month,"['incident_detection', 'causal_analysis']",2026-01-06T15:53:38.427174,0.6811932114993825,True,User corrected intents
intent_20260106_155130_237707,Filter by minor incidents only,"['incident_classification', 'filtering']",2026-01-06T15:51:30.237707,0.5908082302878884,True,User corrected intents. Custom unknown: ['filtering']
intent_20260106_155030_053777,What category does this crash belong to?,"['incident_detection', 'incident_classification']",2026-01-06T15:50:30.053777,0.5765206603442922,True,User corrected intents
intent_20260106_150248_386358,What type of vehicles are involved in most accidents?,"['incident_detection', 'incident_classification', 'vehicle_detection', 'vehicle_classification']",2026-01-06T15:02:48.386358,0.6049109960303587,True,"User corrected intents. Custom unknown: ['vehicle_detection', 'vehicle_classification']"
intent_20260106_150105_249013,Predict congestion levels for Friday,"['traffic_impact', 'traffic_forecasting']",2026-01-06T15:01:05.249013,0.612839986296261,True,User corrected intents
intent_20260106_142436_859047,Unusual congestion detected on highway?,"['causal_analysis', 'spatio_temporal']",2026-01-06T14:24:36.859047,0.6456969275194056,True,User corrected intents
intent_20260106_142201_305166,Which type of vehicles are involved in the most accidents?,"['incident_detection', 'vehicle_type']",2026-01-06T14:22:01.305166,0.6228128917077008,True,User corrected intents. Custom unknown: ['vehicle_type']
intent_20260106_142125_153450,Which type of vehicles are involved in the most accidents ?,['vehicle_type'],2026-01-06T14:21:25.153450,0.6228128917077008,True,User corrected intents. Custom unknown: ['vehicle_type']
intent_20260106_142026_159234,Crashes on the Woodlands Causeway ,"['incident_detection', 'spatio_temporal']",2026-01-06T14:20:26.159234,0.6285642648444456,True,User corrected intents
intent_20260106_141943_860906,Which road in the PIE Changi has the max number of traffic incidents ?,"['incident_detection', 'traffic_impact']",2026-01-06T14:19:43.861440,0.6355412006378174,True,User corrected intents
intent_20260106_141830_825749,Get me a report on the crashes which happened in the Marina Bay area.,"['incident_detection', 'spatio_temporal', 'report_generation']",2026-01-06T14:18:30.825749,0.674968421459198,True,User corrected intents
intent_20260106_141754_987578,Which junction in JE area have the highest incident rates ?,"['incident_detection', 'spatio_temporal']",2026-01-06T14:17:54.987578,0.6689748308237862,True,User confirmed predictions as correct
intent_20260106_140845_897477,List all the breakdowns reported today in the Jurong East area.,"['spatio_temporal', 'traffic_impact', 'incident_classification']",2026-01-06T14:08:45.897477,0.6663157676949221,True,User corrected intents
intent_20260106_140356_337596,which junctions have the highest incident rates ?,['incident_detection'],2026-01-06T14:03:56.337596,0.6962674365324133,True,User corrected intents
intent_20260106_140229_901433,List all the breakdowns reported today.,['incident_detection'],2026-01-06T14:02:29.901433,0.5247538528021645,True,User confirmed predictions as correct
intent_20260106_140114_724306,show me all the traffic incidents on highway 5.,"['meta_attributes', 'visualization', 'incident_detection']",2026-01-06T14:01:14.724306,0.6276427998262293,True,User corrected intents
intent_20260106_140010_225508,Count the number of crashes on all the expressways over the last one month.,"['incident_detection', 'meta_attributes']",2026-01-06T14:00:10.225508,0.6907532793634078,True,User corrected intents
intent_20260106_135917_705612,What traffic incidents occurred over the last week?,"['incident_detection', 'meta_attributes', 'spatio_temporal']",2026-01-06T13:59:17.705612,0.7025027380270117,True,User corrected intents
intent_20260106_135822_065812,List road accidents in downtown area.,['incident_detection'],2026-01-06T13:58:22.065812,0.6948370407609379,True,User corrected intents
intent_20260106_135809_583672,How many accidents happened yesterday?,['incident_detection'],2026-01-06T13:58:09.583672,0.6487951594240525,True,User confirmed predictions as correct
intent_20260106_133718_361093,create a pie chart on the results of the incident classification task.,['visualization'],2026-01-06T13:37:18.361093,0.44327396680327025,True,User confirmed predictions as correct
intent_20260106_133600_802667,create a pie chart on the results of the incident classification task.,['visualization'],2026-01-06T13:36:00.802667,0.6569408844499027,True,User confirmed predictions as correct
intent_20260106_133324_380731,create a pie chart on the results of the incident classification task.,['visualization'],2026-01-06T13:33:24.380731,0.6569408844499027,True,User confirmed predictions as correct
intent_20260106_132944_774030,categorize the incidents by severity for today's data.,['incident_classification'],2026-01-06T13:29:44.774030,0.5352382063865662,True,User confirmed predictions as correct
intent_20260106_112938_767814,accidents on road 45,"['incident_detection', 'traffic_impact']",2026-01-06T11:29:38.767814,0.6135698381592246,True,User corrected intents
intent_20260106_112915_279174,How long was traffic blocked after the accident?,['causal_analysis'],2026-01-06T11:29:15.279174,0.6163283656625187,True,User confirmed predictions as correct
intent_20260106_112851_737355,Generate a weekly accident report,"['traffic_impact', 'report_generation']",2026-01-06T11:28:51.737355,0.6781281127649195,True,User corrected intents
intent_20260106_112813_564918,Show me the severity of incidents on AYE,"['incident_classification', 'incident_detection', 'spatio_temporal', 'traffic_impact', 'visualization', 'causal_analysis']",2026-01-06T11:28:13.564918,0.7051417739952311,True,User corrected intents
intent_20260106_112742_447046,Create a pie chart of accident types,"['visualization', 'incident_detection', 'incident_classification']",2026-01-06T11:27:42.447046,0.6789574097184574,True,User corrected intents
intent_20260106_112655_900817,Are there any abnormal spikes in incidents?,"['incident_detection', 'incident_classification', 'traffic_anomaly']",2026-01-06T11:26:55.900817,0.6754659484414494,True,User confirmed predictions as correct
intent_20260106_112635_664459,Classify the type of accident at junction 3,"['incident_detection', 'incident_classification']",2026-01-06T11:26:35.664459,0.6392611054813161,True,User corrected intents
intent_20260106_112604_232941,Why are there anomalies in traffic patterns and create a visualization,"['visualization', 'traffic_anomaly', 'causal_analysis']",2026-01-06T11:26:04.232941,0.6751470863819122,True,User corrected intents
intent_20260106_112542_678273,show data ,[],2026-01-06T11:25:42.678273,0.5044790576486027,True,User corrected intents
intent_20260106_112456_680874,Show me a chart of accident causes on Orchard Road last week,"['visualization', 'incident_detection', 'spatio_temporal', 'causal_analysis']",2026-01-06T11:24:56.680874,0.7012397874804104,True,User corrected intents
intent_20260106_112432_207042,Detect unusual traffic patterns today,"['traffic_anomaly', 'spatio_temporal']",2026-01-06T11:24:32.207042,0.6587735957959119,True,User corrected intents
intent_20260106_112411_180679,How long was traffic blocked after the accident?,"['causal_analysis', 'traffic_impact']",2026-01-06T11:24:11.180679,0.6163283656625187,True,User corrected intents
intent_20260106_112339_384836,Generate a weekly accident report,"['incident_detection', 'report_generation', 'incident_classification']",2026-01-06T11:23:39.384836,0.6781281127649195,True,User corrected intents
intent_20260106_112233_919617,Plot a graph of daily accidents this week,"['visualization', 'incident_detection']",2026-01-06T11:22:33.919617,0.6015307587735793,True,User corrected intents
intent_20260106_111509_284902,what type of vehicles are involved in most accidents which happened over last month ?,"['traffic_impact', 'incident_detection', 'spatio_temporal', 'vehicle_type']",2026-01-06T11:15:09.284902,0.6284844752620248,True,User corrected intents. Custom unknown: ['vehicle_type']
intent_20260106_110404_943460,How many accidents happened yesterday on Orchard Road between 8am to 6pm ?,"['incident_detection', 'spatio_temporal', 'traffic_impact']",2026-01-06T11:04:04.943460,0.6651643409448511,True,User corrected intents
intent_20260106_105706_184078,Generate a report on the traffic incidents which happened yesterday in Changi area.,"['incident_detection', 'spatio_temporal', 'traffic_impact', 'report_generation']",2026-01-06T10:57:06.184078,0.7452774573774898,True,User corrected intents
intent_20260106_104217_842262,generate a report on the traffic incidents which happened yesterday in Changi area,"['incident_detection', 'spatio_temporal', 'meta_attributes', 'traffic_impact']",2026-01-06T10:42:17.842262,0.7452774573774898,True,User corrected intents
